--- VANDOR'S BATCH 06 ---
06190. Focusesa -> Focuses
06191. Sovieta -> Soviet
06192. Possessiona -> Possession
06193. Laboratoriesa -> Laboratories
06194. Treatya -> Treaty
06195. Vocala -> Vocal
06196. Trainar -> Trainer
06197. Organa -> Organ
06198. Strongar -> Stronger
06199. Volumesa -> Volumes
06200. Advancesa -> Advances
06201. Vegetablesa -> Vegetables
06202. Lemona -> Lemon
06203. Toxica -> Toxic
06204. Dnsa -> Dns
06205. Thumbnailsa -> Thumbnails
06206. Darknessa -> Darkness
06207. Ptya -> Pty
06208. Nutsa -> Nuts
06209. Naila -> Nail
06210. Bizrata -> Bizrate
06211. Viennaa -> Vienna
06212. Implieda -> Implied
06213. Spana -> Span
06214. Stanforda -> Stanford
06215. Soxa -> Sox
06216. Stockingsa -> Stockings
06217. Joka -> Joke
06218. Respondenta -> Respondent
06219. Packinga -> Packing
06220. Statuta -> Statute
06221. Rejecteda -> Rejected
06222. Satisfya -> Satisfy
06223. Destroyeda -> Destroyed
06224. Sheltar -> Shelter
06225. Chapela -> Chapel
06226. Gamespota -> Gamespot
06227. Manufactura -> Manufacture
06228. Layersa -> Layers
06229. Wordpressa -> Wordpress
06230. Guideda -> Guided
06231. Vulnerabilitya -> Vulnerability
06232. Accountabilitya -> Accountability
06233. Celebrata -> Celebrate
06234. Accrediteda -> Accredited
06235. Applianca -> Appliance
06236. Compresseda -> Compressed
06237. Bahamasa -> Bahamas
06238. Powella -> Powell
06239. Mixtura -> Mixture
06240. Bencha -> Bench
06241. Univa -> Univ
06242. Ridar -> Rider
06243. Schedulinga -> Scheduling
06244. Radiusa -> Radius
06245. Perspectivesa -> Perspectives
06246. Mortalitya -> Mortality
06247. Logginga -> Logging
06248. Hamptona -> Hampton
06249. Christiansa -> Christians
06250. Bordersa -> Borders
06251. Therapeutica -> Therapeutic
06252. Padsa -> Pads
06253. Buttsa -> Butts
06254. Innsa -> Inns
06255. Bobbya -> Bobby
06256. Impressiva -> Impressive
06257. Sheepa -> Sheep
06258. Accordinglya -> Accordingly
06259. Architecta -> Architect
06260. Railroada -> Railroad
06261. Lecturesa -> Lectures
06262. Challenginga -> Challenging
06263. Winesa -> Wines
06264. Nurserya -> Nursery
06265. Hardar -> Harder
06266. Cupsa -> Cups
06267. Asha -> Ash
06268. Microwava -> Microwave
06269. Cheapesta -> Cheapest
06270. Accidentsa -> Accidents
06271. Travestia -> Travesti
06272. Relocationa -> Relocation
06273. Stuarta -> Stuart
06274. Contributorsa -> Contributors
06275. Salvadora -> Salvador
06276. Alia -> Ali
06277. Salada -> Salad
06278. Monroa -> Monroe
06279. Tendar -> Tender
06280. Violationsa -> Violations
06281. Foama -> Foam
06282. Temperaturesa -> Temperatures
06283. Cloudsa -> Clouds
06284. Competitionsa -> Competitions
06285. Discretiona -> Discretion
06286. Tfta -> Tft
06287. Tanzaniaa -> Tanzania
06288. Preserva -> Preserve
06289. Jvca -> Jvc
06290. Unsigneda -> Unsigned
06291. Stayinga -> Staying
06292. Cosmeticsa -> Cosmetics
06293. Eastar -> Easter
06294. Theoriesa -> Theories
06295. Repositorya -> Repository
06296. Praisa -> Praise
06297. Jeremya -> Jeremy
06298. Venica -> Venice
06299. Concentrationsa -> Concentrations
06300. Estoniaa -> Estonia
06301. Christianitya -> Christianity
06302. Veterana -> Veteran
06303. Streamsa -> Streams
06304. Landinga -> Landing
06305. Signinga -> Signing
06306. Executeda -> Executed
06307. Katia -> Katie
06308. Negotiationsa -> Negotiations
06309. Realistica -> Realistic
06310. Cgia -> Cgi
06311. Showcasa -> Showcase
06312. Integrala -> Integral
06313. Asksa -> Asks
06314. Relaxa -> Relax
06315. Namibiaa -> Namibia
06316. Generatinga -> Generating
06317. Christinaa -> Christina
06318. Congressionala -> Congressional
06319. Synopsisa -> Synopsis
06320. Hardlya -> Hardly
06321. Prairia -> Prairie
06322. Reuniona -> Reunion
06323. Composar -> Composer
06324. Beana -> Bean
06325. Sworda -> Sword
06326. Absenta -> Absent
06327. Photographica -> Photographic
06328. Sellsa -> Sells
06329. Ecuadora -> Ecuador
06330. Hopinga -> Hoping
06331. Accesseda -> Accessed
06332. Spiritsa -> Spirits
06333. Modificationsa -> Modifications
06334. Corala -> Coral
06335. Pixela -> Pixel
06336. Floata -> Float
06337. Colina -> Colin
06338. Biasa -> Bias
06339. Importeda -> Imported
06340. Pathsa -> Paths
06341. Bubbla -> Bubble
06342. Pora -> Por
06343. Acquira -> Acquire
06344. Contrarya -> Contrary
06345. Millenniuma -> Millennium
06346. Tribuna -> Tribune
06347. Vessela -> Vessel
06348. Acidsa -> Acids
06349. Focusinga -> Focusing
06350. Virusesa -> Viruses
06351. Cheapar -> Cheaper
06352. Admitteda -> Admitted
06353. Dairya -> Dairy
06354. Admita -> Admit
06355. Mema -> Mem
06356. Fancya -> Fancy
06357. Equalitya -> Equality
06358. Samoaa -> Samoa
06359. Achievinga -> Achieving
06360. Stickersa -> Stickers
06361. Fisheriesa -> Fisheries
06362. Exceptionsa -> Exceptions
06363. Reactionsa -> Reactions
06364. Leasinga -> Leasing
06365. Laurena -> Lauren
06366. Beliefsa -> Beliefs
06367. Macromediaa -> Macromedia
06368. Companiona -> Companion
06369. Squada -> Squad
06370. Analyza -> Analyze
06371. Ashleya -> Ashley
06372. Scrolla -> Scroll
06373. Relata -> Relate
06374. Divisionsa -> Divisions
06375. Swima -> Swim
06376. Wagesa -> Wages
06377. Additionallya -> Additionally
06378. Suffar -> Suffer
06379. Forestsa -> Forests
06380. Fellowshipa -> Fellowship
06381. Nanoa -> Nano
06382. Invalida -> Invalid
06383. Concertsa -> Concerts
06384. Martiala -> Martial
06385. Malesa -> Males
06386. Victoriana -> Victorian
06387. Retaina -> Retain
06388. Executa -> Execute
06389. Tunnela -> Tunnel
06390. Genresa -> Genres
06391. Cambodiaa -> Cambodia
06392. Patentsa -> Patents
06393. Copyrightsa -> Copyrights
06394. Chaosa -> Chaos
06395. Lithuaniaa -> Lithuania
06396. Mastercarda -> Mastercard
06397. Wheata -> Wheat
06398. Chroniclesa -> Chronicles
06399. Obtaininga -> Obtaining
06400. Beavar -> Beaver
06401. Updatinga -> Updating
06402. Distributa -> Distribute
06403. Readingsa -> Readings
06404. Decorativa -> Decorative
06405. Kijijia -> Kijiji
06406. Confuseda -> Confused
06407. Compilar -> Compiler
06408. Enlargementa -> Enlargement
06409. Eaglesa -> Eagles
06410. Basesa -> Bases
06411. Viia -> Vii
06412. Accuseda -> Accused
06413. Bea -> Bee
06414. Campaignsa -> Campaigns
06415. Unitya -> Unity
06416. Louda -> Loud
06417. Conjunctiona -> Conjunction
06418. Brida -> Bride
06419. Ratsa -> Rats
06420. Definesa -> Defines
06421. Airportsa -> Airports
06422. Instancesa -> Instances
06423. Indigenousa -> Indigenous
06424. Beguna -> Begun
06425. Cfra -> Cfr
06426. Brunetta -> Brunette
06427. Packetsa -> Packets
06428. Anchora -> Anchor
06429. Socksa -> Socks
06430. Validationa -> Validation
06431. Parada -> Parade
06432. Corruptiona -> Corruption
06433. Triggar -> Trigger
06434. Incentivesa -> Incentives
06435. Cholesterola -> Cholesterol
06436. Gathereda -> Gathered
06437. Essexa -> Essex
06438. Sloveniaa -> Slovenia
06439. Notifieda -> Notified
06440. Differentiala -> Differential
06441. Beachesa -> Beaches
06442. Foldersa -> Folders
06443. Dramatica -> Dramatic
06444. Surfacesa -> Surfaces
06445. Terribla -> Terrible
06446. Routersa -> Routers
06447. Cruza -> Cruz
06448. Pendanta -> Pendant
06449. Dressesa -> Dresses
06450. Baptista -> Baptist
06451. Scientista -> Scientist
06452. Starsmerchanta -> Starsmerchant
06453. Hiringa -> Hiring
06454. Clocksa -> Clocks
06455. Arthritisa -> Arthritis
06456. Biosa -> Bios
06457. Femalesa -> Females
06458. Wallaca -> Wallace
06459. Neverthelessa -> Nevertheless
06460. Reflectsa -> Reflects
06461. Taxationa -> Taxation
06462. Fevar -> Fever
06463. Pmca -> Pmc
06464. Cuisina -> Cuisine
06465. Surelya -> Surely
06466. Practitionersa -> Practitioners
06467. Transcripta -> Transcript
06468. Myspaca -> Myspace
06469. Theorema -> Theorem
06470. Inflationa -> Inflation
06471. Thea -> Thee
06472. Rutha -> Ruth
06473. Praya -> Pray
06474. Stylusa -> Stylus
06475. Compoundsa -> Compounds
06476. Drumsa -> Drums
06477. Contractinga -> Contracting
06478. Arnolda -> Arnold
06479. Structureda -> Structured
06480. Reasonablya -> Reasonably
06481. Jeepa -> Jeep
06482. Chicksa -> Chicks
06483. Hunga -> Hung
06484. Cattla -> Cattle
06485. Mbaa -> Mba
06486. Radicala -> Radical
06487. Graduatesa -> Graduates
06488. Rovar -> Rover
06489. Recommendsa -> Recommends
06490. Controllinga -> Controlling
06491. Treasura -> Treasure
06492. Reloada -> Reload
06493. Distributorsa -> Distributors
06494. Levitraa -> Levitra
06495. Tanksa -> Tanks
06496. Assuminga -> Assuming
06497. Monetarya -> Monetary
06498. Elderlya -> Elderly
06499. Pita -> Pit
06500. Arlingtona -> Arlington
06501. Monoa -> Mono
06502. Particlesa -> Particles
06503. Floatinga -> Floating
06504. Extraordinarya -> Extraordinary
06505. Tila -> Tile
06506. Indicatinga -> Indicating
06507. Boliviaa -> Bolivia
06508. Spella -> Spell
06509. Hottesta -> Hottest
06510. Stevensa -> Stevens
06511. Coordinata -> Coordinate
06512. Kuwaita -> Kuwait
06513. Exclusivelya -> Exclusively
06514. Emilya -> Emily
06515. Allegeda -> Alleged
06516. Limitationa -> Limitation
06517. Widescreena -> Widescreen
06518. Compila -> Compile
06519. Webstar -> Webster
06520. Strucka -> Struck
06521. Illustrationa -> Illustration
06522. Plymoutha -> Plymouth
06523. Warningsa -> Warnings
06524. Constructa -> Construct
06525. Appsa -> Apps
06526. Inquiriesa -> Inquiries
06527. Bridala -> Bridal
06528. Annexa -> Annex
06529. Maga -> Mag
06530. Gsma -> Gsm
06531. Inspirationa -> Inspiration
06532. Tribala -> Tribal
06533. Curiousa -> Curious
06534. Affectinga -> Affecting
06535. Freighta -> Freight
06536. Rebata -> Rebate
06537. Meetupa -> Meetup
06538. Eclipsa -> Eclipse
06539. Sudana -> Sudan
06540. Ddra -> Ddr
06541. Downloadinga -> Downloading
06542. Reca -> Rec
06543. Shuttla -> Shuttle
06544. Aggregata -> Aggregate
06545. Stunninga -> Stunning
06546. Cyclesa -> Cycles
06547. Affectsa -> Affects
06548. Forecastsa -> Forecasts
06549. Detecta -> Detect
06550. Activelya -> Actively
06551. Ciaoa -> Ciao
06552. Amplanda -> Ampland
06553. Knea -> Knee
06554. Prepa -> Prep
06555. Complicateda -> Complicated
06556. Chema -> Chem
06557. Fastesta -> Fastest
06558. Butlar -> Butler
06559. Shopzillaa -> Shopzilla
06560. Injureda -> Injured
06561. Decoratinga -> Decorating
06562. Payrolla -> Payroll
06563. Cookbooka -> Cookbook
06564. Expressionsa -> Expressions
06565. Couriar -> Courier
06566. Uploadeda -> Uploaded
06567. Shakespeara -> Shakespeare
06568. Hintsa -> Hints
06569. Collapsa -> Collapse
06570. Americasa -> Americas
06571. Connectorsa -> Connectors
06572. Unlikelya -> Unlikely
06573. Gifa -> Gif
06574. Prosa -> Pros
06575. Conflictsa -> Conflicts
06576. Technoa -> Techno
06577. Beveraga -> Beverage
06578. Tributa -> Tribute
06579. Wireda -> Wired
06580. Elvisa -> Elvis
06581. Immuna -> Immune
06582. Latviaa -> Latvia
06583. Travelersa -> Travelers
06584. Forestrya -> Forestry
06585. Barriersa -> Barriers
06586. Canta -> Cant
06587. Rarelya -> Rarely
06588. Gpla -> Gpl
06589. Infecteda -> Infected
06590. Offeringsa -> Offerings
06591. Marthaa -> Martha
06592. Genesisa -> Genesis
06593. Barriar -> Barrier
06594. Argua -> Argue
06595. Incorrecta -> Incorrect
06596. Trainsa -> Trains
06597. Metalsa -> Metals
06598. Bicycla -> Bicycle
06599. Furnishingsa -> Furnishings
06600. Lettinga -> Letting
06601. Arisa -> Arise
06602. Guatemalaa -> Guatemala
06603. Celtica -> Celtic
06604. Therebya -> Thereby
06605. Irca -> Irc
06606. Jamia -> Jamie
06607. Particla -> Particle
06608. Perceptiona -> Perception
06609. Mineralsa -> Minerals
06610. Advisa -> Advise
06611. Humiditya -> Humidity
06612. Bottlesa -> Bottles
06613. Boxinga -> Boxing
06614. Bangkoka -> Bangkok
06615. Renaissanca -> Renaissance
06616. Pathologya -> Pathology
06617. Saraa -> Sara
06618. Braa -> Bra
06619. Ordinanca -> Ordinance
06620. Hughesa -> Hughes
06621. Photographersa -> Photographers
06622. Infectionsa -> Infections
06623. Jeffreya -> Jeffrey
06624. Chessa -> Chess
06625. Operatesa -> Operates
06626. Brisbana -> Brisbane
06627. Configureda -> Configured
06628. Surviva -> Survive
06629. Oscara -> Oscar
06630. Festivalsa -> Festivals
06631. Menusa -> Menus
06632. Joana -> Joan
06633. Possibilitiesa -> Possibilities
06634. Ducka -> Duck
06635. Reveala -> Reveal
06636. Canala -> Canal
06637. Aminoa -> Amino
06638. Phia -> Phi
06639. Contributinga -> Contributing
06640. Herbsa -> Herbs
06641. Clinicsa -> Clinics
06642. Mlsa -> Mls
06643. Cowa -> Cow
06644. Manitobaa -> Manitoba
06645. Analyticala -> Analytical
06646. Missionsa -> Missions
06647. Watsona -> Watson
06648. Lyinga -> Lying
06649. Costumesa -> Costumes
06650. Stricta -> Strict
06651. Diva -> Dive
06652. Saddama -> Saddam
06653. Circulationa -> Circulation
06654. Drilla -> Drill
06655. Offensa -> Offense
06656. Bryana -> Bryan
06657. Ceta -> Cet
06658. Protesta -> Protest
06659. Assumptiona -> Assumption
06660. Jerusalema -> Jerusalem
06661. Hobbya -> Hobby
06662. Triesa -> Tries
06663. Transexualesa -> Transexuales
06664. Inventiona -> Invention
06665. Nicknama -> Nickname
06666. Fijia -> Fiji
06667. Techniciana -> Technician
06668. Inlina -> Inline
06669. Executivesa -> Executives
06670. Enquiriesa -> Enquiries
06671. Washinga -> Washing
06672. Audia -> Audi
06673. Staffinga -> Staffing
06674. Cognitiva -> Cognitive
06675. Exploringa -> Exploring
06676. Tricka -> Trick
06677. Enquirya -> Enquiry
06678. Closura -> Closure
06679. Raida -> Raid
06680. Ppca -> Ppc
06681. Timbar -> Timber
06682. Volta -> Volt
06683. Intensa -> Intense
06684. Playlista -> Playlist
06685. Registrara -> Registrar
06686. Showersa -> Showers
06687. Supportersa -> Supporters
06688. Rulinga -> Ruling
06689. Steadya -> Steady
06690. Dirta -> Dirt
06691. Statutesa -> Statutes
06692. Withdrawala -> Withdrawal
06693. Myersa -> Myers
06694. Dropsa -> Drops
06695. Predicteda -> Predicted
06696. Widar -> Wider
06697. Saskatchewana -> Saskatchewan
06698. Cancellationa -> Cancellation
06699. Pluginsa -> Plugins
06700. Enrolleda -> Enrolled
06701. Sensorsa -> Sensors
06702. Screwa -> Screw
06703. Ministersa -> Ministers
06704. Publiclya -> Publicly
06705. Hourlya -> Hourly
06706. Blama -> Blame
06707. Genevaa -> Geneva
06708. Freebsda -> Freebsd
06709. Veterinarya -> Veterinary
06710. Acar -> Acer
06711. Prostoresa -> Prostores
06712. Resellar -> Reseller
06713. Dista -> Dist
06714. Handeda -> Handed
06715. Suffereda -> Suffered
06716. Intaka -> Intake
06717. Informala -> Informal
06718. Relevanca -> Relevance
06719. Incentiva -> Incentive
06720. Butterflya -> Butterfly
06721. Tucsona -> Tucson
06722. Mechanicsa -> Mechanics
06723. Heavilya -> Heavily
06724. Swingersa -> Swingers
06725. Fiftya -> Fifty
06726. Headersa -> Headers
06727. Mistakesa -> Mistakes
06728. Numericala -> Numerical
06729. Onsa -> Ons
06730. Geeka -> Geek
06731. Uncla -> Uncle
06732. Defininga -> Defining
06733. Countinga -> Counting
06734. Reflectiona -> Reflection
06735. Sinka -> Sink
06736. Accompanieda -> Accompanied
06737. Assura -> Assure
06738. Invitationa -> Invitation
06739. Devoteda -> Devoted
06740. Princetona -> Princeton
06741. Jacoba -> Jacob
06742. Sodiuma -> Sodium
06743. Randya -> Randy
06744. Spiritualitya -> Spirituality
06745. Hormona -> Hormone
06746. Meanwhila -> Meanwhile
06747. Proprietarya -> Proprietary
06748. Timothya -> Timothy
06749. Childrensa -> Childrens
06750. Bricka -> Brick
06751. Gripa -> Grip
06752. Navala -> Naval
06753. Thumbzillaa -> Thumbzilla
06754. Medievala -> Medieval
06755. Porcelaina -> Porcelain
06756. Avia -> Avi
06757. Bridgesa -> Bridges
06758. Pichuntar -> Pichunter
06759. Captureda -> Captured
06760. Watta -> Watt
06761. Thehuna -> Thehun
06762. Decenta -> Decent
06763. Castinga -> Casting
06764. Daytona -> Dayton
06765. Translateda -> Translated
06766. Shortlya -> Shortly
06767. Camerona -> Cameron
06768. Columnistsa -> Columnists
06769. Pinsa -> Pins
06770. Carlosa -> Carlos
06771. Renoa -> Reno
06772. Donnaa -> Donna
06773. Andreasa -> Andreas
06774. Warriora -> Warrior
06775. Diplomaa -> Diploma
06776. Cabina -> Cabin
06777. Innocenta -> Innocent
06778. Scanninga -> Scanning
06779. Ida -> Ide
06780. Consensusa -> Consensus
06781. Poloa -> Polo
06782. Valiuma -> Valium
06783. Copyinga -> Copying
06784. Rpga -> Rpg
06785. Deliveringa -> Delivering
06786. Cordlessa -> Cordless
06787. Patriciaa -> Patricia
06788. Horna -> Horn
06789. Eddia -> Eddie
06790. Ugandaa -> Uganda
06791. Fireda -> Fired
06792. Journalisma -> Journalism
06793. Prota -> Prot
06794. Triviaa -> Trivia
06795. Adidasa -> Adidas
06796. Pertha -> Perth
06797. Froga -> Frog
06798. Grammara -> Grammar
06799. Intentiona -> Intention
06800. Syriaa -> Syria
06801. Disagrea -> Disagree
06802. Kleina -> Klein
06803. Harveya -> Harvey
06804. Tiresa -> Tires
06805. Logsa -> Logs
06806. Undertakena -> Undertaken
06807. Tgpa -> Tgp
06808. Hazarda -> Hazard
06809. Retroa -> Retro
06810. Leoa -> Leo
06811. Statewida -> Statewide
06812. Semiconductora -> Semiconductor
06813. Gregorya -> Gregory
06814. Episodesa -> Episodes
06815. Booleana -> Boolean
06816. Circulara -> Circular
06817. Angar -> Anger
06818. Diya -> Diy
06819. Mainlanda -> Mainland
06820. Illustrationsa -> Illustrations
06821. Suitsa -> Suits
06822. Chancesa -> Chances
06823. Interacta -> Interact
06824. Snapa -> Snap
06825. Happinessa -> Happiness
06826. Arga -> Arg
06827. Substantiallya -> Substantially
06828. Bizarra -> Bizarre
06829. Glenna -> Glenn
06830. Aucklanda -> Auckland
06831. Olympicsa -> Olympics
06832. Fruitsa -> Fruits
06833. Identifiar -> Identifier
06834. Geoa -> Geo
06835. Ribbona -> Ribbon
06836. Calculationsa -> Calculations
06837. Doa -> Doe
06838. Jpega -> Jpeg
06839. Conductinga -> Conducting
06840. Startupa -> Startup
06841. Suzukia -> Suzuki
06842. Trinidada -> Trinidad
06843. Atia -> Ati
06844. Kissinga -> Kissing
06845. Wala -> Wal
06846. Handya -> Handy
06847. Swapa -> Swap
06848. Exempta -> Exempt
06849. Cropsa -> Crops
06850. Reducesa -> Reduces
06851. Accomplisheda -> Accomplished
06852. Calculatorsa -> Calculators
06853. Geometrya -> Geometry
06854. Impressiona -> Impression
06855. Absa -> Abs
06856. Slovakiaa -> Slovakia
06857. Flipa -> Flip
06858. Guilda -> Guild
06859. Correlationa -> Correlation
06860. Gorgeousa -> Gorgeous
06861. Capitola -> Capitol
06862. Sima -> Sim
06863. Dishesa -> Dishes
06864. Rnaa -> Rna
06865. Barbadosa -> Barbados
06866. Chryslar -> Chrysler
06867. Nervousa -> Nervous
06868. Refusa -> Refuse
06869. Extendsa -> Extends
06870. Fragranca -> Fragrance
06871. Mcdonalda -> Mcdonald
06872. Replicaa -> Replica
06873. Plumbinga -> Plumbing
06874. Brusselsa -> Brussels
06875. Triba -> Tribe
06876. Neighborsa -> Neighbors
06877. Tradesa -> Trades
06878. Superba -> Superb
06879. Buzza -> Buzz
06880. Transparenta -> Transparent
06881. Nuka -> Nuke
06882. Trinitya -> Trinity
06883. Charlestona -> Charleston
06884. Handleda -> Handled
06885. Legendsa -> Legends
06886. Booma -> Boom
06887. Calma -> Calm
06888. Championsa -> Champions
06889. Floorsa -> Floors
06890. Selectionsa -> Selections
06891. Projectorsa -> Projectors
